id,owner_id,owner,explanation_text,completed,target_name,type,target_assigned_role,target_special_role
2386,2165,Solveig Potter,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2387,2166,MAC2,"Assassinate Johnathan Armstrong, the Chemist.",SUCCESS,Johnathan Armstrong,/datum/objective/target/assassinate,Chemist,""
2388,2166,MAC2,"Assassinate Sunny Emerich, the Cargo Technician.",FAIL,Sunny Emerich,/datum/objective/target/assassinate,Cargo Technician,""
2389,2166,MAC2,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2390,2184,John Gardner,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2391,2184,John Gardner,"Make an example of Lary Oripton, the Medical Doctor. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Lary Oripton,/datum/objective/target/harm,Medical Doctor,""
2392,2184,John Gardner,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2393,2185,Marks Jones,Steal the hypospray.,SUCCESS,"",/datum/objective/steal,"",""
2394,2185,Marks Jones,"Assassinate Ruslan Orudjov, the Bartender.",SUCCESS,Ruslan Orudjov,/datum/objective/target/assassinate,Bartender,""
2395,2185,Marks Jones,Steal the hypospray.,SUCCESS,"",/datum/objective/steal,"",""
2396,2185,Marks Jones,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
2397,2186,Cold Winds Of Winter,"Assassinate Justin Pokrovsky, the Scientist.",FAIL,Justin Pokrovsky,/datum/objective/target/assassinate,Scientist,Traitor
2398,2186,Cold Winds Of Winter,"Make an example of Sal Lord, the Geneticist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Sal Lord,/datum/objective/target/harm,Geneticist,""
2399,2186,Cold Winds Of Winter,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2400,2187,Justin Pokrovsky,Steal the golden fire extinguisher.,FAIL,"",/datum/objective/steal,"",""
2401,2187,Justin Pokrovsky,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2402,2217,Lina the Unstoppable,"Assassinate Vadim Wood, the Test Subject.",FAIL,Vadim Wood,/datum/objective/target/assassinate,Test Subject,""
2403,2217,Lina the Unstoppable,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2404,2217,Lina the Unstoppable,Steal the captain's antique laser gun.,SUCCESS,"",/datum/objective/steal,"",""
2405,2217,Lina the Unstoppable,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2406,2218,A.S.M.A.S,"Assassinate Kate Sidney, the Security Officer.",SUCCESS,Kate Sidney,/datum/objective/target/assassinate,Security Officer,""
2407,2218,A.S.M.A.S,"Assassinate Anna Smith, the Research Director.",FAIL,Anna Smith,/datum/objective/target/assassinate,Research Director,""
2408,2218,A.S.M.A.S,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2409,2219,Adam Grace,Steal a piece of corgi meat.,SUCCESS,"",/datum/objective/steal,"",""
2410,2219,Adam Grace,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2411,2233,Alatar the Seething,"Assassinate Antony Hoy, the Test Subject.",SUCCESS,Antony Hoy,/datum/objective/target/assassinate,Test Subject,""
2412,2233,Alatar the Seething,"Assassinate Issar Hess, the Mime.",SUCCESS,Issar Hess,/datum/objective/target/assassinate,Mime,""
2413,2233,Alatar the Seething,Steal a sample of slime extract.,FAIL,"",/datum/objective/steal,"",""
2414,2233,Alatar the Seething,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2415,2234,Oh no i&#39;m gnome,"Assassinate James Lincoln, the Medical Doctor.",SUCCESS,James Lincoln,/datum/objective/target/assassinate,slime,""
2416,2234,Oh no i&#39;m gnome,Steal a chief engineer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2417,2234,Oh no i&#39;m gnome,Steal the station blueprints.,FAIL,"",/datum/objective/steal,"",""
2421,2235,Karen,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2422,2236,Maya Foxova,"Assassinate John Gardner, the Head of Personnel.",SUCCESS,John Gardner,/datum/objective/target/assassinate,Head of Personnel,""
2423,2236,Maya Foxova,"Make an example of Silver Eyes, the Botanist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Silver Eyes,/datum/objective/target/harm,Botanist,""
2424,2236,Maya Foxova,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2425,2237,Zikkykikati,"Make an example of John Gardner, the Head of Personnel. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,John Gardner,/datum/objective/target/harm,Head of Personnel,""
2426,2237,Zikkykikati,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2427,2238,Danny Moon,Steal a jetpack.,FAIL,"",/datum/objective/steal,"",""
2428,2238,Danny Moon,Steal the golden fire extinguisher.,SUCCESS,"",/datum/objective/steal,"",""
2429,2238,Danny Moon,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2430,2239,Anna Belko,Steal a functional AI.,FAIL,"",/datum/objective/steal,"",""
2431,2239,Anna Belko,"Assassinate Cali Reichard, the Bartender.",SUCCESS,Cali Reichard,/datum/objective/target/assassinate,Bartender,""
2432,2239,Anna Belko,Steal a pair of magboots.,SUCCESS,"",/datum/objective/steal,"",""
2433,2239,Anna Belko,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
2434,2240,Primary 5676,Survive in a host until the end of the round.,FAIL,"",/datum/objective/borer_survive,"",""
2435,2240,Primary 5676,Reproduce at least once.,FAIL,"",/datum/objective/borer_reproduce,"",""
2436,2240,Primary 5676,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2437,2241,Randy Best,Steal a head of personnel's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2438,2241,Randy Best,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2439,2242,Kane Ayron,Steal an ablative armor vest.,FAIL,"",/datum/objective/steal,"",""
2440,2242,Kane Ayron,Steal a research director's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2441,2242,Kane Ayron,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2442,2243,Toby Bush,Steal a captain's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2443,2243,Toby Bush,Steal the captain's pinpointer.,SUCCESS,"",/datum/objective/steal,"",""
2444,2243,Toby Bush,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2445,2250,Kaela Pratt,"Make an example of Sybil Gronko, the Mime. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Sybil Gronko,/datum/objective/target/harm,Mime,""
2446,2250,Kaela Pratt,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
2447,2251,Dell Conrad,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
2448,2251,Dell Conrad,Steal a hand teleporter.,SUCCESS,"",/datum/objective/steal,"",""
2449,2251,Dell Conrad,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
2450,2252,Lizard Wizard,"Assassinate Angel Hirleman, the Shaft Miner.",SUCCESS,Angel Hirleman,/datum/objective/target/assassinate,Shaft Miner,""
2451,2252,Lizard Wizard,Steal a research director's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2452,2252,Lizard Wizard,Steal a chief medical officer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2453,2252,Lizard Wizard,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2454,2253,Liam O'Shea,"Assassinate Jack Polson, the Shaft Miner.",SUCCESS,Jack Polson,/datum/objective/target/assassinate,Shaft Miner,""
2455,2253,Liam O'Shea,Steal a jetpack.,SUCCESS,"",/datum/objective/steal,"",""
2456,2253,Liam O'Shea,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2457,2254,Johnathan Armstrong,Put the head of Ivan Strelkov in biogel can and steal it.,FAIL,Ivan Strelkov,/datum/objective/target/dehead,Head of Personnel,""
2458,2254,Johnathan Armstrong,"Assassinate Mike Ward, the Scientist.",FAIL,Mike Ward,/datum/objective/target/assassinate,Scientist,""
2459,2254,Johnathan Armstrong,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2460,2308,Alpha,"Assassinate Lim Al-Kuds, the Xenobiologist.",SUCCESS,Lim Al-Kuds,/datum/objective/target/assassinate,Xenobiologist,""
2461,2308,Alpha,"Assassinate Tony Barbiero, the Station Engineer.",SUCCESS,Tony Barbiero,/datum/objective/target/assassinate,Station Engineer,""
2462,2308,Alpha,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2463,2309,Ulric the Great,"Assassinate Destra Shakit'ta, the Atmospheric Technician.",SUCCESS,Destra Shakit'ta,/datum/objective/target/assassinate,Atmospheric Technician,Traitor
2464,2309,Ulric the Great,Steal a pair of magboots.,SUCCESS,"",/datum/objective/steal,"",""
2465,2309,Ulric the Great,Steal a hand teleporter.,FAIL,"",/datum/objective/steal,"",""
2466,2309,Ulric the Great,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2467,2310,Liam O'Shea,Steal an RCD.,SUCCESS,"",/datum/objective/steal,"",""
2468,2310,Liam O'Shea,"Assassinate Wadim Schulz, the Test Subject.",FAIL,Wadim Schulz,/datum/objective/target/assassinate,Test Subject,""
2469,2310,Liam O'Shea,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2470,2311,Kelvin Kordozar,"Make an example of Bill Laborde, the Security Cadet. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Bill Laborde,/datum/objective/target/harm,Security Cadet,""
2471,2311,Kelvin Kordozar,Steal the hypospray.,FAIL,"",/datum/objective/steal,"",""
2472,2311,Kelvin Kordozar,"Assassinate Alex Bennett, the Roboticist.",FAIL,Alex Bennett,/datum/objective/target/assassinate,Roboticist,""
2473,2311,Kelvin Kordozar,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2474,2312,Artem Kotov,"Make an example of Roberto Pinney, the Warden. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Roberto Pinney,/datum/objective/target/harm,Warden,""
2475,2312,Artem Kotov,"Make an example of Kyle Moore, the Test Subject. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Kyle Moore,/datum/objective/target/harm,Test Subject,""
2476,2312,Artem Kotov,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2477,2313,Destra Shakit'ta,Steal 28 moles of phoron (full tank).,FAIL,"",/datum/objective/steal,"",""
2478,2313,Destra Shakit'ta,Steal a jetpack.,FAIL,"",/datum/objective/steal,"",""
2479,2313,Destra Shakit'ta,Steal an RCD.,FAIL,"",/datum/objective/steal,"",""
2480,2313,Destra Shakit'ta,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2481,2318,Richard Reed,"Assassinate Logan Mattison, the Security Officer.",SUCCESS,Logan Mattison,/datum/objective/target/assassinate,Security Officer,Custom
2482,2318,Richard Reed,Steal a piece of corgi meat.,SUCCESS,"",/datum/objective/steal,"",""
2483,2318,Richard Reed,"Make an example of Toby Bush, the Mime. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Toby Bush,/datum/objective/target/harm,Mime,Traitor
2484,2318,Richard Reed,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2485,2319,E-TYPE,"Assassinate Takirichi, the Station Engineer.",SUCCESS,Takirichi,/datum/objective/target/assassinate,Station Engineer,""
2486,2319,E-TYPE,"Assassinate Dane Blackburn, the Chef.",SUCCESS,Dane Blackburn,/datum/objective/target/assassinate,Chef,""
2487,2319,E-TYPE,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2488,2320,Liam O'Shea,"Assassinate Logan Mattison, the Security Officer.",SUCCESS,Logan Mattison,/datum/objective/target/assassinate,Security Officer,Custom
2489,2320,Liam O'Shea,"Make an example of Richard Reed, the Station Engineer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Richard Reed,/datum/objective/target/harm,Station Engineer,Traitor
2490,2320,Liam O'Shea,Steal a head of security's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2491,2320,Liam O'Shea,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2492,2321,Toby Bush,Put the head of Liam O'Shea in biogel can and steal it.,FAIL,Liam O'Shea,/datum/objective/target/dehead,Chief Medical Officer,Traitor
2493,2321,Toby Bush,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2494,2322,Ben Vorg,Steal a head of personnel's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2495,2322,Ben Vorg,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2496,2323,Logan Mattison,я ОЧЕНЬ люблю человечену и её вкус,SUCCESS,"",/datum/objective/custom,"",""
2497,2324,Horror,Показать что такое настоящий УЖАС,SUCCESS,"",/datum/objective/custom,"",""
2498,2325,Bozzvez,"Показать, что такое настоящий УЖАС",SUCCESS,"",/datum/objective/custom,"",""
2499,2339,Horack Doik,"Assassinate Salvador Leach, the Scientist.",FAIL,Salvador Leach,/datum/objective/target/assassinate,Scientist,""
2500,2339,Horack Doik,"Make an example of Todd Watson, the Mime. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Todd Watson,/datum/objective/target/harm,Mime,Thrall
2501,2339,Horack Doik,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2502,2341,Evgeniy Barabulka,"Make an example of Jay Miller, the Virologist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Jay Miller,/datum/objective/target/harm,Virologist,Traitor
2503,2341,Evgeniy Barabulka,"Make an example of Bill Laborde, the Roboticist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Bill Laborde,/datum/objective/target/harm,Roboticist,""
2504,2341,Evgeniy Barabulka,"Assassinate Moqoor Loorqum, the Security Officer.",SUCCESS,Moqoor Loorqum,/datum/objective/target/assassinate,Security Officer,""
2505,2341,Evgeniy Barabulka,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2506,2342,Mohamed McDonald,"Assassinate Sivean Doulson, the Bartender.",SUCCESS,Sivean Doulson,/datum/objective/target/assassinate,Bartender,""
2507,2342,Mohamed McDonald,Steal an RCD.,SUCCESS,"",/datum/objective/steal,"",""
2508,2342,Mohamed McDonald,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2509,2343,Sergey Labuda,Steal a head of personnel's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2510,2343,Sergey Labuda,"Assassinate Destra Shakit'ta, the Station Engineer.",SUCCESS,Destra Shakit'ta,/datum/objective/target/assassinate,Station Engineer,""
2511,2343,Sergey Labuda,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
2512,2344,Jay Miller,Steal a captain's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2513,2344,Jay Miller,"Make an example of Johnathan Armstrong, the Scientist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Johnathan Armstrong,/datum/objective/target/harm,Scientist,""
2514,2344,Jay Miller,"Make an example of Bill Laborde, the Roboticist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Bill Laborde,/datum/objective/target/harm,Roboticist,""
2515,2344,Jay Miller,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2516,2362,Drill Gnoos,"Make an example of Ivan Dzasohov, the Shaft Miner. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Ivan Dzasohov,/datum/objective/target/harm,Shaft Miner,""
2517,2362,Drill Gnoos,Steal 28 moles of phoron (full tank).,FAIL,"",/datum/objective/steal,"",""
2518,2362,Drill Gnoos,"Make an example of Roy Walker, the Security Officer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Roy Walker,/datum/objective/target/harm,Security Officer,""
2519,2362,Drill Gnoos,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2520,2363,Toby Bush,Steal the hypospray.,FAIL,"",/datum/objective/steal,"",""
2521,2363,Toby Bush,"Make an example of Slippy Joe, the Clown. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Slippy Joe,/datum/objective/target/harm,Clown,Traitor
2522,2363,Toby Bush,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2523,2364,Carlos Alfonco Lopez,Steal the station blueprints.,FAIL,"",/datum/objective/steal,"",""
2524,2364,Carlos Alfonco Lopez,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2525,2365,Issar Hess,Steal a functional AI.,FAIL,"",/datum/objective/steal,"",""
2526,2365,Issar Hess,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2527,2366,Slippy Joe,"Make an example of Issar Hess, the Mime. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Issar Hess,/datum/objective/target/harm,Mime,Traitor
2528,2366,Slippy Joe,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
2529,2366,Slippy Joe,Steal the hypospray.,SUCCESS,"",/datum/objective/steal,"",""
2530,2366,Slippy Joe,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
2531,2367,Arleen Morris,Steal the captain's antique laser gun.,FAIL,"",/datum/objective/steal,"",""
2532,2367,Arleen Morris,Steal a chief medical officer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2533,2367,Arleen Morris,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2534,2368,Henry Leichter,Steal a captain's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2535,2368,Henry Leichter,Steal a jetpack.,SUCCESS,"",/datum/objective/steal,"",""
2536,2368,Henry Leichter,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2537,2369,Artem Kotov,Steal the golden fire extinguisher.,SUCCESS,"",/datum/objective/steal,"",""
2538,2369,Artem Kotov,Steal a head of security's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2539,2369,Artem Kotov,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2540,2370,Ink Void,Put the head of Demian Norton in biogel can and steal it.,FAIL,Demian Norton,/datum/objective/target/dehead,Chief Medical Officer,""
2541,2370,Ink Void,"Make an example of Isaiah Vader, the Medical Doctor. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Isaiah Vader,/datum/objective/target/harm,Medical Doctor,""
2542,2370,Ink Void,"Make an example of Melvin Semenov, the Shaft Miner. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Melvin Semenov,/datum/objective/target/harm,Shaft Miner,""
2543,2370,Ink Void,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2544,2371,Cold Winds Of Winter,"Make an example of Alexey Komnin, the Head of Personnel. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Alexey Komnin,/datum/objective/target/harm,Head of Personnel,""
2545,2371,Cold Winds Of Winter,"Assassinate Alaga Palens'sso, the Roboticist.",FAIL,Alaga Palens'sso,/datum/objective/target/assassinate,Roboticist,Traitor
2546,2371,Cold Winds Of Winter,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2547,2372,Ivan Huga,"Assassinate Sbignev Bjesinskii, the Internal Affairs Agent.",FAIL,Sbignev Bjesinskii,/datum/objective/target/assassinate,Internal Affairs Agent,""
2548,2372,Ivan Huga,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2549,2373,Alaga Palens'sso,Steal a chief medical officer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2550,2373,Alaga Palens'sso,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2551,2373,Alaga Palens'sso,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2552,2374,Nikita Bubencov,Steal a chief engineer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2553,2374,Nikita Bubencov,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
2554,2375,Myron Demetrios,Steal a captain's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2555,2375,Myron Demetrios,"Assassinate Kris Merdrod, the Paramedic.",SUCCESS,Kris Merdrod,/datum/objective/target/assassinate,Paramedic,""
2556,2375,Myron Demetrios,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
2557,2376,Solveig Potter,Steal an ablative armor vest.,SUCCESS,"",/datum/objective/steal,"",""
2558,2376,Solveig Potter,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2559,2377,Jason Snyder,"Make an example of Max Russell, the Technical Assistant. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Max Russell,/datum/objective/target/harm,Technical Assistant,""
2560,2377,Jason Snyder,"Assassinate Adam Sommer, the Station Engineer.",FAIL,Adam Sommer,/datum/objective/target/assassinate,Station Engineer,""
2561,2377,Jason Snyder,Put the head of Zayden Fiddler in biogel can and steal it.,FAIL,Zayden Fiddler,/datum/objective/target/dehead,Recycler,""
2562,2377,Jason Snyder,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2563,2479,Sensei Hazuki,"Assassinate Gwenevere Coldsmith, the Atmospheric Technician.",SUCCESS,Gwenevere Coldsmith,/datum/objective/target/assassinate,Atmospheric Technician,""
2564,2479,Sensei Hazuki,Steal an ablative armor vest.,FAIL,"",/datum/objective/steal,"",""
2565,2479,Sensei Hazuki,"Make an example of Harvey Schaeffer, the Station Engineer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Harvey Schaeffer,/datum/objective/target/harm,Station Engineer,""
2566,2479,Sensei Hazuki,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2567,2485,Son Of Bucket,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2568,2485,Son Of Bucket,"Make an example of Gatatikikichakiya, the Shaft Miner. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Gatatikikichakiya,/datum/objective/target/harm,Shaft Miner,""
2569,2485,Son Of Bucket,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2570,2486,Legion,"Assassinate podkid (351), the default.",FAIL,podkid (351),/datum/objective/target/assassinate,default,""
2571,2486,Legion,"Assassinate Dar'zahr, the Janitor.",FAIL,Dar'zahr,/datum/objective/target/assassinate,Janitor,""
2572,2486,Legion,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2573,2499,Leroy White,"Make an example of M'ark M'rshan, the Roboticist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,M'ark M'rshan,/datum/objective/target/harm,Roboticist,""
2574,2499,Leroy White,"Assassinate Vlad Cubovich, the Bartender.",SUCCESS,Vlad Cubovich,/datum/objective/target/assassinate,Bartender,""
2575,2499,Leroy White,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2576,2500,Colton Moore,Steal a jetpack.,SUCCESS,"",/datum/objective/steal,"",""
2577,2500,Colton Moore,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2578,2501,Vladimir Nesterenko,Steal a piece of corgi meat.,SUCCESS,"",/datum/objective/steal,"",""
2579,2501,Vladimir Nesterenko,Steal an ablative armor vest.,FAIL,"",/datum/objective/steal,"",""
2580,2501,Vladimir Nesterenko,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2581,2510,Flick Welty,Steal an RCD.,SUCCESS,"",/datum/objective/steal,"",""
2582,2510,Flick Welty,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
2583,2511,Quiwz'xu Qox,Steal a hand teleporter.,FAIL,"",/datum/objective/steal,"",""
2584,2511,Quiwz'xu Qox,Steal a jetpack.,FAIL,"",/datum/objective/steal,"",""
2585,2511,Quiwz'xu Qox,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2586,2519,Carlos Patel,"Make an example of To'om Mo'een, the Xenoarchaeologist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,To'om Mo'een,/datum/objective/target/harm,Xenoarchaeologist,""
2587,2519,Carlos Patel,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
2588,2623,Igor Collins,Steal a functional AI.,FAIL,"",/datum/objective/steal,"",""
2589,2623,Igor Collins,"Make an example of Colten Hutton, the Bartender. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Colten Hutton,/datum/objective/target/harm,Bartender,""
2590,2623,Igor Collins,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2591,2624,Raistlin the Dragon Spook,Steal a hand teleporter.,FAIL,"",/datum/objective/steal,"",""
2592,2624,Raistlin the Dragon Spook,Steal a head of security's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2593,2624,Raistlin the Dragon Spook,Steal a jetpack.,FAIL,"",/datum/objective/steal,"",""
2594,2624,Raistlin the Dragon Spook,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2595,2631,Son of Death,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
2596,2631,Son of Death,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2597,2631,Son of Death,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2598,2631,Son of Death,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2599,2632,The Smallest,"Assassinate Dominick Pycroft, the Barber.",SUCCESS,Dominick Pycroft,/datum/objective/target/assassinate,Barber,""
2600,2632,The Smallest,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2601,2632,The Smallest,Steal a chief medical officer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2602,2632,The Smallest,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2603,2633,Son of Death,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
2604,2633,Son of Death,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2605,2633,Son of Death,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2606,2633,Son of Death,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2607,2634,Son of Death,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
2608,2634,Son of Death,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2609,2634,Son of Death,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2610,2634,Son of Death,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2611,2635,Son of Death,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
2612,2635,Son of Death,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
