id,owner_id,owner,explanation_text,completed,target_name,type,target_assigned_role,target_special_role
410,902,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,FAIL,"",/datum/objective/heist/inviolate_death,"",""
411,904,Alien Hivemind,Улей должен жить и размножаться. Ваша численность должна превосходить экипаж станции в 1.9 раз.,SUCCESS,"",/datum/objective/reproduct,"",""
412,905,Emergency Response Team,Help the station crew,SUCCESS,"",/datum/objective/custom,"",""
413,909,Cult Of Blood,"Убедитесь, что хотя бы 4 культиста улетят на шаттле, чтобы продолжить исследования на других станциях.",FAIL,"",/datum/objective/cult/recruit,"",""
414,909,Cult Of Blood,Призовите Нар-Си с помощью ритуала с пьедесталами на станции.,FAIL,"",/datum/objective/cult/summon_narsie,"",""
415,909,Cult Of Blood,"Принесите в жертву Ichiban Kudo, Security Officer.",SUCCESS,Ichiban Kudo,/datum/objective/target/sacrifice,Security Officer,""
416,915,Syndicate Operatives,Run away from the station. Establish communication with the command.,HALF,"",/datum/objective/custom,"",""
417,916,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 500 station tiles.,FAIL,"",/datum/objective/blob_takeover,"",""
418,917,Emergency Response Team,Help the station crew,SUCCESS,"",/datum/objective/custom,"",""
419,925,Traitor,Stay alive until the end.,Error,"",/datum/objective/survive,"",""
420,925,Traitor,"Somebody didn't override the format explanation text here. Objective type is /datum/objective/target. Target is Liam O'Shea, have fun.",FAIL,Liam O'Shea,/datum/objective/target,Chief Medical Officer,""
421,930,Cult Of Blood,"Убедитесь, что хотя бы 5 культистов улетят на шаттле, чтобы продолжить исследования на других станциях.",FAIL,"",/datum/objective/cult/recruit,"",""
422,930,Cult Of Blood,Призовите Нар-Си с помощью ритуала с пьедесталами на станции.,FAIL,"",/datum/objective/cult/summon_narsie,"",""
423,930,Cult Of Blood,"Принесите в жертву Tuco Calimantan, Security Cadet.",FAIL,Tuco Calimantan,/datum/objective/target/sacrifice,Cyborg,""
424,932,Cult Of Blood,"Принесите в жертву Roy Walker, Security Officer.",SUCCESS,Roy Walker,/datum/objective/target/sacrifice,Security Officer,""
425,932,Cult Of Blood,Призовите Нар-Си с помощью ритуала с пьедесталами на станции.,SUCCESS,"",/datum/objective/cult/summon_narsie,"",""
426,932,Cult Of Blood,"Убедитесь, что хотя бы 4 культиста улетят на шаттле, чтобы продолжить исследования на других станциях.",SUCCESS,"",/datum/objective/cult/recruit,"",""
427,934,Revolution,"Capture, convert or exile from station John Gardner, the Head of Personnel. Assassinate if you have no choice.",SUCCESS,John Gardner,/datum/objective/target/rp_rev,Head of Personnel,""
428,934,Revolution,"Capture, convert or exile from station Kane Ayron, the Captain. Assassinate if you have no choice.",SUCCESS,Kane Ayron,/datum/objective/target/rp_rev,Captain,""
429,934,Revolution,"Capture, convert or exile from station Isaiah Vader, the Chief Medical Officer. Assassinate if you have no choice.",HALF,Isaiah Vader,/datum/objective/target/rp_rev,Chief Medical Officer,""
430,934,Revolution,"Capture, convert or exile from station X'qarra X'gurilin, the Research Director. Assassinate if you have no choice.",SUCCESS,X'qarra X'gurilin,/datum/objective/target/rp_rev,Research Director,""
431,934,Revolution,"Capture, convert or exile from station Mykola Temnenko, the Head of Security. Assassinate if you have no choice.",HALF,Mykola Temnenko,/datum/objective/target/rp_rev,Head of Security,""
432,936,Emergency Response Team,Help the station crew,SUCCESS,"",/datum/objective/custom,"",""
433,937,Syndicate Operatives,Destroy the station with a nuclear device.,SUCCESS,"",/datum/objective/nuclear,"",""
434,939,Vox Shoal,We are lacking in hardware. Steal an ion rifle.,SUCCESS,"",/datum/objective/heist/loot,"",""
435,939,Vox Shoal,"The Shoal has a need for Anna Belko, the Station Engineer. Take them alive.",FAIL,Anna Belko,/datum/objective/target/kidnap,Station Engineer,""
436,939,Vox Shoal,Ransack the station and escape with 30 plasteel.,SUCCESS,"",/datum/objective/heist/salvage,"",""
437,939,Vox Shoal,"Do not leave any Vox behind, alive or dead.",SUCCESS,"",/datum/objective/heist/inviolate_crew,"",""
438,939,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,SUCCESS,"",/datum/objective/heist/inviolate_death,"",""
439,943,Vox Shoal,"The Shoal has a need for Ulric Parker, the Roboticist. Take them alive.",FAIL,Ulric Parker,/datum/objective/target/kidnap,Roboticist,""
440,943,Vox Shoal,We are lacking in hardware. Steal a Gravitational Singularity Generator.,FAIL,"",/datum/objective/heist/loot,"",""
441,943,Vox Shoal,Ransack the station and escape with 150 glass.,FAIL,"",/datum/objective/heist/salvage,"",""
442,943,Vox Shoal,"Do not leave any Vox behind, alive or dead.",FAIL,"",/datum/objective/heist/inviolate_crew,"",""
443,943,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,FAIL,"",/datum/objective/heist/inviolate_death,"",""
444,947,Syndicate Operatives,Destroy the station with a nuclear device.,FAIL,"",/datum/objective/nuclear,"",""
445,952,Abductor Team,Experiment on 6 humans.,FAIL,"",/datum/objective/experiment,"",""
446,953,Abductor Team,Experiment on 6 humans.,FAIL,"",/datum/objective/experiment,"",""
447,957,Alien Hivemind,Улей должен жить и размножаться. Ваша численность должна превосходить экипаж станции в 1.9 раз.,FAIL,"",/datum/objective/reproduct,"",""
448,963,Alien Hivemind,Улей должен жить и размножаться. Ваша численность должна превосходить экипаж станции в 1.9 раз.,FAIL,"",/datum/objective/reproduct,"",""
449,973,Vox Shoal,"The Shoal has a need for Drill Gnoos, the Chemist. Take them alive.",SUCCESS,Drill Gnoos,/datum/objective/target/kidnap,Chemist,""
450,973,Vox Shoal,We are lacking in hardware. Steal four energy guns.,SUCCESS,"",/datum/objective/heist/loot,"",""
451,973,Vox Shoal,"Do not leave any Vox behind, alive or dead.",SUCCESS,"",/datum/objective/heist/inviolate_crew,"",""
452,973,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,SUCCESS,"",/datum/objective/heist/inviolate_death,"",""
453,975,Cult Of Blood,"Убедитесь, что хотя бы 5 культистов улетят на шаттле, чтобы продолжить исследования на других станциях.",SUCCESS,"",/datum/objective/cult/recruit,"",""
454,975,Cult Of Blood,Захватите не менее 6 отсеков станции с помощью руны захвата зон.,SUCCESS,"",/datum/objective/cult/capture_areas,"",""
455,975,Cult Of Blood,Призовите Нар-Си с помощью ритуала с пьедесталами на станции.,FAIL,"",/datum/objective/cult/summon_narsie,"",""
456,983,Vox Shoal,We are lacking in hardware. Steal four energy guns.,SUCCESS,"",/datum/objective/heist/loot,"",""
457,983,Vox Shoal,Ransack the station and escape with 20 plasteel.,FAIL,"",/datum/objective/heist/salvage,"",""
458,983,Vox Shoal,"Do not leave any Vox behind, alive or dead.",FAIL,"",/datum/objective/heist/inviolate_crew,"",""
459,983,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,FAIL,"",/datum/objective/heist/inviolate_death,"",""
460,985,Alien Hivemind,Улей должен жить и размножаться. Ваша численность должна превосходить экипаж станции в 1.9 раз.,FAIL,"",/datum/objective/reproduct,"",""
461,988,Families,Сделать ассистению снова великой,SUCCESS,"",/datum/objective/custom,"",""
462,989,Families,МЕДБЕЙ НАМБА ВАН,SUCCESS,"",/datum/objective/custom,"",""
463,990,Families,ЗА ИНЖЕНЕРОВ ЕПТА,SUCCESS,"",/datum/objective/custom,"",""
464,991,Custom,"Купить как можно больше, за как можно дешевле",SUCCESS,"",/datum/objective/custom,"",""
465,992,Families,Ничто не помешает интересам поваров и ботанистов,SUCCESS,"",/datum/objective/custom,"",""
466,997,Alien Hivemind,Улей должен жить и размножаться. Ваша численность должна превосходить экипаж станции в 1.9 раз.,FAIL,"",/datum/objective/reproduct,"",""
467,999,Revolution,"Capture, convert or exile from station Troy Orgail, the Captain. Assassinate if you have no choice.",FAIL,Troy Orgail,/datum/objective/target/rp_rev,Captain,""
468,999,Revolution,"Capture, convert or exile from station Keith, the Research Director. Assassinate if you have no choice.",HALF,Keith,/datum/objective/target/rp_rev,Research Director,""
469,999,Revolution,"Capture, convert or exile from station Dmitriy Rovel, the Head of Security. Assassinate if you have no choice.",FAIL,Dmitriy Rovel,/datum/objective/target/rp_rev,Head of Security,""
470,1007,Emergency Response Team,Уничтожьте угрозы и эвакуируйте представителей НТ,SUCCESS,"",/datum/objective/custom,"",""
471,1016,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 500 station tiles.,FAIL,"",/datum/objective/blob_takeover,"",""
472,1022,Cult Of Blood,"Принесите в жертву Max O'Guzkov, Security Cadet.",SUCCESS,Max O'Guzkov,/datum/objective/target/sacrifice,Security Cadet,""
473,1022,Cult Of Blood,"Убедитесь, что хотя бы 4 культиста улетят на шаттле, чтобы продолжить исследования на других станциях.",SUCCESS,"",/datum/objective/cult/recruit,"",""
474,1022,Cult Of Blood,Призовите Нар-Си с помощью ритуала с пьедесталами на станции.,SUCCESS,"",/datum/objective/cult/summon_narsie,"",""
475,1024,Custom,"Сделай станцию единой, набери не меньше 12 последователей для запуска объединения.",SUCCESS,"",/datum/objective/custom,"",""
476,1025,Emergency Response Team,Help the station crew,SUCCESS,"",/datum/objective/custom,"",""
477,1026,Nanotrasen Deathsquad,Уничтожить станцию.,SUCCESS,"",/datum/objective/custom,"",""
478,1027,Abductor Team,Experiment on 6 humans.,FAIL,"",/datum/objective/experiment,"",""
479,1028,Abductor Team,Experiment on 6 humans.,FAIL,"",/datum/objective/experiment,"",""
480,1034,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 1000 station tiles.,SUCCESS,"",/datum/objective/blob_takeover,"",""
481,1038,"","","","","","",""
482,1038,Cult Of Blood,"Убедитесь, что хотя бы 4 культиста улетят на шаттле, чтобы продолжить исследования на других станциях.",SUCCESS,"",/datum/objective/cult/recruit,"",""
483,1038,Cult Of Blood,Захватите не менее 4 отсеков станции с помощью руны захвата зон.,SUCCESS,"",/datum/objective/cult/capture_areas,"",""
484,1051,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 1000 station tiles.,FAIL,"",/datum/objective/blob_takeover,"",""
485,1055,Cult Of Blood,Захватите не менее 4 отсеков станции с помощью руны захвата зон.,SUCCESS,"",/datum/objective/cult/capture_areas,"",""
486,1055,Cult Of Blood,"Убедитесь, что хотя бы 4 культиста улетят на шаттле, чтобы продолжить исследования на других станциях.",SUCCESS,"",/datum/objective/cult/recruit,"",""
487,1055,Cult Of Blood,Призовите Нар-Си с помощью ритуала с пьедесталами на станции.,SUCCESS,"",/datum/objective/cult/summon_narsie,"",""
488,1059,Organized Crimes Department,Остановите действие банд на станции.,HALF,"",/datum/objective/gang/destroy_gangs,"",""
489,1060,Families,"Наберите больше очков, чем другие банды.",FAIL,"",/datum/objective/gang/points,"",""
490,1060,Families,"Слушайте сюда, ребята. У меня есть план. Еще один балл в нашу копилку в этом дерьмовом маленьком гетто. Золотые слитки, друзья. Достаньте как можно больше золота! Распределите его между собой ради побега. Убедитесь, что у каждого есть хотя бы 1 слиток. После этого будет космическое манго на Таити. Просто немного поверь в себя.",FAIL,"",/datum/objective/gang/steal_gold,"",""
491,1061,Families,"Наберите больше очков, чем другие банды.",SUCCESS,"",/datum/objective/gang/points,"",""
492,1061,Families,"У нас начинает заканчиваться водка на базе. Братан, убедись, что у каждого нашего товарища будет емкость с этой божьей росой.",FAIL,"",/datum/objective/gang/save_bottle,"",""
493,1062,Families,"Наберите больше очков, чем другие банды.",FAIL,"",/datum/objective/gang/points,"",""
617,1318,Vox Shoal,"Do not leave any Vox behind, alive or dead.",FAIL,"",/datum/objective/heist/inviolate_crew,"",""
494,1062,Families,"Мы хотим заключить сделку со свиньями из службы безопасности после этой смены. Мы чешем им спину, они чешут нашу. Понимаешь? Оградите сотрудников безопасности от любых неприятностей и убедитесь, что они будут живыми.",SUCCESS,"",/datum/objective/gang/protect_security,"",""
495,1066,Syndicate Operatives,Destroy the station with a nuclear device.,FAIL,"",/datum/objective/nuclear,"",""
496,1070,Cult Of Blood,"Убедитесь, что хотя бы 4 культиста улетят на шаттле, чтобы продолжить исследования на других станциях.",SUCCESS,"",/datum/objective/cult/recruit,"",""
497,1070,Cult Of Blood,"Принесите в жертву Esteban Berkheimer, Security Officer.",SUCCESS,Esteban Berkheimer,/datum/objective/target/sacrifice,Security Officer,""
498,1070,Cult Of Blood,Захватите не менее 4 отсеков станции с помощью руны захвата зон.,SUCCESS,"",/datum/objective/cult/capture_areas,"",""
499,1072,Cult Of Blood,"Убедитесь, что хотя бы 6 культистов улетят на шаттле, чтобы продолжить исследования на других станциях.",FAIL,"",/datum/objective/cult/recruit,"",""
500,1072,Cult Of Blood,"Принесите в жертву Troy Orgail, Captain.",SUCCESS,Troy Orgail,/datum/objective/target/sacrifice,Captain,""
501,1074,Alien Hivemind,Улей должен жить и размножаться. Ваша численность должна превосходить экипаж станции в 1.9 раз.,FAIL,"",/datum/objective/reproduct,"",""
502,1078,Revolution,"СЛАВА РЕВОЛЮЦИИ!!! Захватите контроль над станцией, псам НаноТрейзен не место у штурвала! Но стоит также попытаться решить всё мирно, мы же лучше этих ублюдков! Ведь, так?",SUCCESS,"",/datum/objective/custom,"",""
503,1079,Emergency Response Team,Найти и забрать лишние вещи клоуна. После выполнения миссии прибыть на базу и войти в крио.,SUCCESS,"",/datum/objective/custom,"",""
504,1082,Zobmies,Превратите всех людей на станции в зомби.,FAIL,"",/datum/objective/turn_into_zombie,"",""
505,1083,Nanotrasen Deathsquad,Уничтожь зараженных,FAIL,"",/datum/objective/custom,"",""
506,1084,Syndicate Operatives,Destroy the station with a nuclear device.,SUCCESS,"",/datum/objective/nuclear,"",""
507,1088,Syndicate Operatives,Destroy the station with a nuclear device.,SUCCESS,"",/datum/objective/nuclear,"",""
508,1090,Emergency Response Team,Help the station crew,SUCCESS,"",/datum/objective/custom,"",""
509,1093,Syndicate Operatives,Destroy the station with a nuclear device.,SUCCESS,"",/datum/objective/nuclear,"",""
510,1096,Emergency Response Team,Help the station crew,SUCCESS,"",/datum/objective/custom,"",""
511,1099,Vox Shoal,Ransack the station and escape with 20 plasteel.,SUCCESS,"",/datum/objective/heist/salvage,"",""
512,1099,Vox Shoal,"Do not leave any Vox behind, alive or dead.",FAIL,"",/datum/objective/heist/inviolate_crew,"",""
513,1099,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,SUCCESS,"",/datum/objective/heist/inviolate_death,"",""
514,1105,Vox Shoal,"The Shoal has a need for M'ark M'rshan, the Roboticist. Take them alive.",FAIL,M'ark M'rshan,/datum/objective/target/kidnap,Roboticist,""
515,1105,Vox Shoal,Ransack the station and escape with 200 metal.,FAIL,"",/datum/objective/heist/salvage,"",""
516,1105,Vox Shoal,"Do not leave any Vox behind, alive or dead.",FAIL,"",/datum/objective/heist/inviolate_crew,"",""
517,1105,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,FAIL,"",/datum/objective/heist/inviolate_death,"",""
518,1113,Vox Shoal,"The Shoal has a need for Roy Walker, the Station Engineer. Take them alive.",FAIL,Roy Walker,/datum/objective/target/kidnap,Station Engineer,""
519,1113,Vox Shoal,Ransack the station and escape with 150 glass.,SUCCESS,"",/datum/objective/heist/salvage,"",""
520,1113,Vox Shoal,We are lacking in hardware. Steal a nuclear bomb.,FAIL,"",/datum/objective/heist/loot,"",""
521,1113,Vox Shoal,"Do not leave any Vox behind, alive or dead.",FAIL,"",/datum/objective/heist/inviolate_crew,"",""
522,1113,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,SUCCESS,"",/datum/objective/heist/inviolate_death,"",""
523,1115,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 1000 station tiles.,SUCCESS,"",/datum/objective/blob_takeover,"",""
524,1117,Revolution,"Capture, convert or exile from station Lynn Young, the Head of Personnel. Assassinate if you have no choice.",HALF,Lynn Young,/datum/objective/target/rp_rev,Head of Personnel,""
525,1117,Revolution,"Capture, convert or exile from station Catherine Coeppler, the Chief Engineer. Assassinate if you have no choice.",SUCCESS,Catherine Coeppler,/datum/objective/target/rp_rev,Chief Engineer,""
526,1117,Revolution,"Capture, convert or exile from station Natalia Koneva, the Captain. Assassinate if you have no choice.",SUCCESS,Natalia Koneva,/datum/objective/target/rp_rev,Captain,""
527,1117,Revolution,"Capture, convert or exile from station Donald Ehret, the Head of Security. Assassinate if you have no choice.",HALF,Donald Ehret,/datum/objective/target/rp_rev,Head of Security,""
528,1119,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 500 station tiles.,FAIL,"",/datum/objective/blob_takeover,"",""
529,1120,Shadowlings,"Ascend to your true form by use of the Ascendance ability. This may only be used with 15 collective thralls, while hatched, and is unlocked with the Collective Mind ability.",FAIL,"",/datum/objective/enthrall,"",""
530,1122,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 500 station tiles.,FAIL,"",/datum/objective/blob_takeover,"",""
531,1130,Revolution,"Capture, convert or exile from station Isaiah Vader, the Chief Medical Officer. Assassinate if you have no choice.",FAIL,Isaiah Vader,/datum/objective/target/rp_rev,Chief Medical Officer,""
532,1130,Revolution,"Capture, convert or exile from station Salvador Leach, the Head of Personnel. Assassinate if you have no choice.",HALF,Salvador Leach,/datum/objective/target/rp_rev,Head of Personnel,""
533,1130,Revolution,"Capture, convert or exile from station Yui Nisimura, the Captain. Assassinate if you have no choice.",HALF,Yui Nisimura,/datum/objective/target/rp_rev,Captain,""
534,1132,Cult Of Blood,Захватите не менее 4 отсеков станции с помощью руны захвата зон.,FAIL,"",/datum/objective/cult/capture_areas,"",""
535,1132,Cult Of Blood,"Убедитесь, что хотя бы 4 культиста улетят на шаттле, чтобы продолжить исследования на других станциях.",SUCCESS,"",/datum/objective/cult/recruit,"",""
536,1136,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 500 station tiles.,FAIL,"",/datum/objective/blob_takeover,"",""
537,1137,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 1000 station tiles.,FAIL,"",/datum/objective/blob_takeover,"",""
538,1141,Alien Hivemind,Улей должен жить и размножаться. Ваша численность должна превосходить экипаж станции в 1.9 раз.,FAIL,"",/datum/objective/reproduct,"",""
539,1148,Vox Shoal,"The Shoal has a need for Kenzi Merriman, the Shaft Miner. Take them alive.",FAIL,Kenzi Merriman,/datum/objective/target/kidnap,Shaft Miner,Traitor
540,1148,Vox Shoal,We are lacking in hardware. Steal an ion rifle.,FAIL,"",/datum/objective/heist/loot,"",""
541,1148,Vox Shoal,"Do not leave any Vox behind, alive or dead.",FAIL,"",/datum/objective/heist/inviolate_crew,"",""
542,1148,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,SUCCESS,"",/datum/objective/heist/inviolate_death,"",""
543,1154,Revolution,"Capture, convert or exile from station Claude Morgan, the Head of Personnel. Assassinate if you have no choice.",SUCCESS,Claude Morgan,/datum/objective/target/rp_rev,Head of Personnel,""
544,1154,Revolution,"Capture, convert or exile from station Edwin Teagarden, the Head of Security. Assassinate if you have no choice.",FAIL,Edwin Teagarden,/datum/objective/target/rp_rev,Head of Security,""
545,1154,Revolution,"Capture, convert or exile from station Lores Morales, the Chief Medical Officer. Assassinate if you have no choice.",SUCCESS,Lores Morales,/datum/objective/target/rp_rev,Chief Medical Officer,Revolutionary
546,1154,Revolution,"Capture, convert or exile from station Yui Nisimura, the Captain. Assassinate if you have no choice.",HALF,Yui Nisimura,/datum/objective/target/rp_rev,Captain,""
547,1154,Revolution,"Capture, convert or exile from station Otto Schulz, the Chief Engineer. Assassinate if you have no choice.",SUCCESS,Otto Schulz,/datum/objective/target/rp_rev,Chief Engineer,""
548,1159,Abductor Team,Experiment on 6 humans.,FAIL,"",/datum/objective/experiment,"",""
549,1160,Abductor Team,Experiment on 6 humans.,FAIL,"",/datum/objective/experiment,"",""
550,1171,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 1000 station tiles.,FAIL,"",/datum/objective/blob_takeover,"",""
551,1173,Revolution,"Capture, convert or exile from station Arleen Morris, the Head of Personnel. Assassinate if you have no choice.",SUCCESS,Arleen Morris,/datum/objective/target/rp_rev,Head of Personnel,Revolutionary
552,1173,Revolution,"Capture, convert or exile from station Tate Benford, the Head of Security. Assassinate if you have no choice.",SUCCESS,Tate Benford,/datum/objective/target/rp_rev,Head of Security,""
553,1187,Vox Shoal,Ransack the station and escape with 150 glass.,SUCCESS,"",/datum/objective/heist/salvage,"",""
554,1187,Vox Shoal,"The Shoal has a need for Curly Mens, the Roboticist. Take them alive.",SUCCESS,Curly Mens,/datum/objective/target/kidnap,Roboticist,""
555,1187,Vox Shoal,"Do not leave any Vox behind, alive or dead.",SUCCESS,"",/datum/objective/heist/inviolate_crew,"",""
556,1187,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,SUCCESS,"",/datum/objective/heist/inviolate_death,"",""
557,1193,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 1000 station tiles.,SUCCESS,"",/datum/objective/blob_takeover,"",""
558,1197,Syndicate Operatives,Destroy the station with a nuclear device.,FAIL,"",/datum/objective/nuclear,"",""
559,1198,Emergency Response Team,"Устранить угрозы на станции. Починить станцию, Убрать станцию для следующей смены.",SUCCESS,"",/datum/objective/custom,"",""
560,1205,Vox Shoal,We are lacking in hardware. Steal a nuclear bomb.,SUCCESS,"",/datum/objective/heist/loot,"",""
561,1205,Vox Shoal,Ransack the station and escape with 150 glass.,SUCCESS,"",/datum/objective/heist/salvage,"",""
562,1205,Vox Shoal,"Do not leave any Vox behind, alive or dead.",SUCCESS,"",/datum/objective/heist/inviolate_crew,"",""
563,1205,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,SUCCESS,"",/datum/objective/heist/inviolate_death,"",""
564,1207,Props,Накопите 5000 очков,FAIL,"",/datum/objective/prop/points,"",""
565,1211,Cult Of Blood,Призовите Нар-Си с помощью ритуала с пьедесталами на станции.,FAIL,"",/datum/objective/cult/summon_narsie,"",""
566,1211,Cult Of Blood,"Принесите в жертву Rose Willow, Security Officer.",FAIL,Rose Willow,/datum/objective/target/sacrifice,Security Officer,""
567,1218,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 1000 station tiles.,SUCCESS,"",/datum/objective/blob_takeover,"",""
568,1222,Syndicate Operatives,Destroy the station with a nuclear device.,SUCCESS,"",/datum/objective/nuclear,"",""
569,1224,Emergency Response Team,Быстро оказать поддержку станции,SUCCESS,"",/datum/objective/custom,"",""
570,1227,Organized Crimes Department,Остановите действие банд на станции.,FAIL,"",/datum/objective/gang/destroy_gangs,"",""
571,1228,Families,"Наберите больше очков, чем другие банды.",FAIL,"",/datum/objective/gang/points,"",""
572,1228,Families,"У нас начинает заканчиваться водка на базе. Братан, убедись, что у каждого нашего товарища будет емкость с этой божьей росой.",FAIL,"",/datum/objective/gang/save_bottle,"",""
573,1229,Families,"Наберите больше очков, чем другие банды.",SUCCESS,"",/datum/objective/gang/points,"",""
574,1229,Families,У нас тут у поставщика дури возникли некоторые проблемы. Чтобы ему помочь нужны бабки. Попытайтесь где-то найти хотя бы 2000 кредитов наличкой.,SUCCESS,"",/datum/objective/gang/rob_nt,"",""
575,1230,Families,"Наберите больше очков, чем другие банды.",FAIL,"",/datum/objective/gang/points,"",""
576,1230,Families,"НаноТрейзен намерена помешать нам, отправляя своих агентов под прикрытием. Найдите и уничтожьте их всех.",FAIL,"",/datum/objective/gang/kill_undercover_cops,"",""
618,1318,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,FAIL,"",/datum/objective/heist/inviolate_death,"",""
577,1232,Shadowlings,"Ascend to your true form by use of the Ascendance ability. This may only be used with 15 collective thralls, while hatched, and is unlocked with the Collective Mind ability.",SUCCESS,"",/datum/objective/enthrall,"",""
578,1235,Zobmies,Превратите всех людей на станции в зомби.,FAIL,"",/datum/objective/turn_into_zombie,"",""
579,1238,Cult Of Blood,"Принесите в жертву Zayden Fiddler, Security Officer.",SUCCESS,Zayden Fiddler,/datum/objective/target/sacrifice,Security Officer,""
580,1238,Cult Of Blood,"Убедитесь, что хотя бы 4 культиста улетят на шаттле, чтобы продолжить исследования на других станциях.",SUCCESS,"",/datum/objective/cult/recruit,"",""
581,1240,Emergency Response Team,Help the station crew,SUCCESS,"",/datum/objective/custom,"",""
582,1243,Alien Hivemind,Улей должен жить и размножаться. Ваша численность должна превосходить экипаж станции в 1.9 раз.,FAIL,"",/datum/objective/reproduct,"",""
583,1247,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 1000 station tiles.,FAIL,"",/datum/objective/blob_takeover,"",""
584,1250,Revolution,"Capture, convert or exile from station Victoria Bingle, the Head of Personnel. Assassinate if you have no choice.",HALF,Victoria Bingle,/datum/objective/target/rp_rev,Head of Personnel,""
585,1250,Revolution,"Capture, convert or exile from station Alan Ward, the Research Director. Assassinate if you have no choice.",HALF,Alan Ward,/datum/objective/target/rp_rev,Research Director,""
586,1250,Revolution,"Capture, convert or exile from station Gennady Whiteman, the Captain. Assassinate if you have no choice.",HALF,Gennady Whiteman,/datum/objective/target/rp_rev,Captain,""
587,1252,Abductor Team,Experiment on 6 humans.,FAIL,"",/datum/objective/experiment,"",""
588,1253,Abductor Team,Experiment on 6 humans.,SUCCESS,"",/datum/objective/experiment,"",""
589,1258,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 500 station tiles.,FAIL,"",/datum/objective/blob_takeover,"",""
590,1265,Emergency Response Team,Help the station crew,SUCCESS,"",/datum/objective/custom,"",""
591,1267,Cult Of Blood,Захватите не менее 7 отсеков станции с помощью руны захвата зон.,FAIL,"",/datum/objective/cult/capture_areas,"",""
592,1267,Cult Of Blood,"Убедитесь, что хотя бы 6 культистов улетят на шаттле, чтобы продолжить исследования на других станциях.",FAIL,"",/datum/objective/cult/recruit,"",""
593,1269,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 500 station tiles.,SUCCESS,"",/datum/objective/blob_takeover,"",""
594,1279,Shadowlings,"Ascend to your true form by use of the Ascendance ability. This may only be used with 15 collective thralls, while hatched, and is unlocked with the Collective Mind ability.",FAIL,"",/datum/objective/enthrall,"",""
595,1284,Alien Hivemind,Улей должен жить и размножаться. Ваша численность должна превосходить экипаж станции в 1.9 раз.,FAIL,"",/datum/objective/reproduct,"",""
596,1285,Abductor Team,Experiment on 6 humans.,FAIL,"",/datum/objective/experiment,"",""
597,1286,Abductor Team,Experiment on 6 humans.,FAIL,"",/datum/objective/experiment,"",""
598,1292,Zobmies,Превратите всех людей на станции в зомби.,FAIL,"",/datum/objective/turn_into_zombie,"",""
599,1293,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 500 station tiles.,SUCCESS,"",/datum/objective/blob_takeover,"",""
600,1300,Cult Of Blood,Захватите не менее 4 отсеков станции с помощью руны захвата зон.,FAIL,"",/datum/objective/cult/capture_areas,"",""
601,1300,Cult Of Blood,Призовите Нар-Си с помощью ритуала с пьедесталами на станции.,FAIL,"",/datum/objective/cult/summon_narsie,"",""
602,1300,Cult Of Blood,"Принесите в жертву Kiddle, Clown.",FAIL,Kiddle,/datum/objective/target/sacrifice,Clown,""
603,1302,Zobmies,Превратите всех людей на станции в зомби.,FAIL,"",/datum/objective/turn_into_zombie,"",""
604,1303,Props,Накопите 5000 очков,FAIL,"",/datum/objective/prop/points,"",""
605,1306,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 1000 station tiles.,FAIL,"",/datum/objective/blob_takeover,"",""
606,1308,Revolution,"Capture, convert or exile from station Richard Reed, the Head of Personnel. Assassinate if you have no choice.",FAIL,Richard Reed,/datum/objective/target/rp_rev,Head of Personnel,""
607,1308,Revolution,"Capture, convert or exile from station Tate Benford, the Head of Security. Assassinate if you have no choice.",FAIL,Tate Benford,/datum/objective/target/rp_rev,Head of Security,""
