id,root_id,name,mob_type,assigned_role,special_role,real_name,mind_name,death_x,death_y,death_z,time_of_death,from_suicide,last_attacker_name
6733,49971,Unknown (as Cassian Winton),/mob/living/carbon/human,Chief Medical Officer,Zombie,Cassian Winton,Cassian Winton,55,121,2,00:35,0,Tate Benford
6734,49971,Unknown (as Ingvar Erikson),/mob/living/carbon/human,Xenoarchaeologist,Zombie,Ingvar Erikson,Ingvar Erikson,80,105,2,00:35,0,Ingvar Erikson
6735,49971,Norman Don,/mob/living/carbon/human,Chemist,Zombie,Norman Don,Norman Don,172,145,2,00:35,0,Robodebilius
6736,49971,Unknown (as Derek Muggings),/mob/living/carbon/human,Cargo Technician,Zombie,Derek Muggings,Derek Muggings,224,230,6,00:35,0,Brock Laborde
6737,49971,Unknown (as Josh Leech),/mob/living/carbon/human,Security Officer,Zombie,Josh Leech,Josh Leech,47,116,2,00:35,0,C.O.F.F.I.E
6738,49971,Unknown (as Josh Leech),/mob/living/carbon/human,Security Officer,Zombie,Josh Leech,Josh Leech,47,116,2,00:35,0,C.O.F.F.I.E
6739,49971,Unknown (as Tate Benford),/mob/living/carbon/human,Medical Doctor,Zombie,Tate Benford,Tate Benford,45,136,2,00:35,0,Miya Vader
6740,49971,Unknown (as Tate Benford),/mob/living/carbon/human,Medical Doctor,Zombie,Tate Benford,Tate Benford,45,136,2,00:36,0,Miya Vader
6741,49971,Unknown (as Darren Gregory),/mob/living/carbon/human,Barber,Zombie,Darren Gregory,Darren Gregory,49,141,2,00:36,0,Darren Gregory
6742,49971,Unknown (as Darren Gregory),/mob/living/carbon/human,Barber,Zombie,Darren Gregory,Darren Gregory,49,141,2,00:36,0,Darren Gregory
6743,49971,Bob Holdeman,/mob/living/carbon/human,Recycler,Zombie,Bob Holdeman,Bob Holdeman,35,147,2,00:36,0,Arseniy Stewart
6744,49971,Liam O'Shea,/mob/living/carbon/human,Chief Engineer,Zombie,Liam O'Shea,Liam O'Shea,160,75,2,00:36,0,Curly Mens
6745,49971,Unknown,/mob/living/carbon/human,Captain,Zombie,Titana Katon,Titana Katon,60,88,5,00:36,0,Tate Benford
6746,49971,Miya Vader,/mob/living/carbon/human,Research Assistant,Zombie,Miya Vader,Miya Vader,104,139,2,00:36,0,Miya Vader
6747,49971,Unknown (as Miya Vader),/mob/living/carbon/human,Research Assistant,Zombie,Miya Vader,Miya Vader,104,139,2,00:36,0,Miya Vader
6748,49971,Unknown (as Kar'drzi Morshar),/mob/living/carbon/human,Roboticist,Zombie,Kar'drzi Morshar,Kar'drzi Morshar,61,50,6,00:36,0,Kar'drzi Morshar
6749,49971,Unknown (as Alisa Don),/mob/living/carbon/human,Psychiatrist,Zombie,Alisa Don,Alisa Don,118,151,2,00:37,0,C.O.F.F.I.E
6750,49971,Unknown (as Alisa Don),/mob/living/carbon/human,Psychiatrist,Zombie,Alisa Don,Alisa Don,118,151,2,00:37,0,C.O.F.F.I.E
6751,49971,Patches,/mob/living/carbon/human,Clown,Zombie,Patches,Patches,89,114,2,00:37,0,Patches
6752,49971,Unknown (as Loo Nash),/mob/living/carbon/human,Scientist,Zombie,Loo Nash,Loo Nash,236,155,6,00:38,0,Alisa Don
6753,49971,Unknown (as Ingvar Erikson),/mob/living/carbon/human,Xenoarchaeologist,Zombie,Ingvar Erikson,Ingvar Erikson,80,105,2,00:39,0,Ingvar Erikson
6754,49971,Unknown (as Derek Muggings),/mob/living/carbon/human,Cargo Technician,Zombie,Derek Muggings,Derek Muggings,18,230,6,00:39,0,Brock Laborde
6755,49971,Unknown (as Bob Holdeman),/mob/living/carbon/human,Recycler,Zombie,Bob Holdeman,Bob Holdeman,35,147,2,00:39,0,Arseniy Stewart
6756,49971,Liam O'Shea,/mob/living/carbon/human,Chief Engineer,Zombie,Liam O'Shea,Liam O'Shea,123,210,5,00:39,0,Curly Mens
6757,49971,Osoaviakhim,/mob/living/carbon/human,Chaplain,"",Osoaviakhim,Osoaviakhim,172,151,2,00:39,0,Arseniy Stewart
6758,49971,Unknown (as Richard Reed),/mob/living/carbon/human,Head of Personnel,Zombie,Richard Reed,Richard Reed,112,128,2,00:40,0,Arseniy Stewart
6759,49971,Unknown,/mob/living/carbon/human,Captain,Zombie,Titana Katon,Titana Katon,122,49,2,00:40,0,Tate Benford
6760,49971,Unknown (as Kar'drzi Morshar),/mob/living/carbon/human,Roboticist,Zombie,Kar'drzi Morshar,Kar'drzi Morshar,61,50,6,00:40,0,Kar'drzi Morshar
6761,49971,Unknown (as Richard Reed),/mob/living/carbon/human,Head of Personnel,Zombie,Richard Reed,Richard Reed,110,129,2,00:40,0,Cage Banks
6762,49971,Patches,/mob/living/carbon/human,Clown,Zombie,Patches,Patches,89,114,2,00:41,0,Patches
6763,49971,Unknown (as Johnson Cowacs),/mob/living/carbon/human,Detective,Zombie,Johnson Cowacs,Johnson Cowacs,147,140,2,00:42,0,Johnson Cowacs
6764,49971,Unknown (as Loo Nash),/mob/living/carbon/human,Scientist,Zombie,Loo Nash,Loo Nash,111,127,3,00:42,0,Alisa Don
6765,49971,Unknown (as Ingvar Erikson),/mob/living/carbon/human,Xenoarchaeologist,Zombie,Ingvar Erikson,Ingvar Erikson,80,105,2,00:42,0,Ingvar Erikson
6766,49971,Unknown (as Derek Muggings),/mob/living/carbon/human,Cargo Technician,Zombie,Derek Muggings,Derek Muggings,56,149,5,00:42,0,Brock Laborde
6767,49971,Unknown (as Curly Mens),/mob/living/carbon/human,Geneticist,Zombie,Curly Mens,Curly Mens,171,138,2,00:42,0,Curly Mens
6768,49971,Unknown (as Bob Holdeman),/mob/living/carbon/human,Recycler,Zombie,Bob Holdeman,Bob Holdeman,35,147,2,00:43,0,Arseniy Stewart
6769,49971,Central Command,/mob/living/carbon/human,default,"",unknown,unknown,134,111,2,00:43,0,Arseniy Stewart
6770,49971,Unknown (as Liam O'Shea),/mob/living/carbon/human,Chief Engineer,Zombie,Liam O'Shea,Liam O'Shea,91,45,4,00:43,0,Curly Mens
6820,49971,Unknown (as Loo Nash),/mob/living/carbon/human,Scientist,Zombie,Loo Nash,Loo Nash,97,138,5,00:59,0,Alisa Don
6771,49971,Unknown (as Kar'drzi Morshar),/mob/living/carbon/human,Roboticist,Zombie,Kar'drzi Morshar,Kar'drzi Morshar,61,50,6,00:43,0,Kar'drzi Morshar
6772,49971,Unknown,/mob/living/carbon/human,Captain,Zombie,Titana Katon,Titana Katon,122,49,2,00:43,0,Tate Benford
6773,49971,Unknown (as Arseniy Stewart),/mob/living/carbon/human,Head of Security,Zombie,Arseniy Stewart,Arseniy Stewart,127,142,2,00:44,0,Robodebilius
6774,49971,Patches,/mob/living/carbon/human,Clown,Zombie,Patches,Patches,89,114,2,00:44,0,Patches
6775,49971,Central Command,/mob/living/carbon/human,default,Zombie,unknown,unknown,129,141,2,00:45,0,Arseniy Stewart
6776,49971,Unknown (as Loo Nash),/mob/living/carbon/human,Scientist,Zombie,Loo Nash,Loo Nash,127,89,5,00:45,0,Alisa Don
6777,49971,Unknown (as Central Command),/mob/living/carbon/human,default,Zombie,unknown,unknown,129,141,2,00:45,0,Arseniy Stewart
6778,49971,Unknown (as Ingvar Erikson),/mob/living/carbon/human,Xenoarchaeologist,Zombie,Ingvar Erikson,Ingvar Erikson,80,105,2,00:45,0,Ingvar Erikson
6779,49971,Unknown (as Derek Muggings),/mob/living/carbon/human,Cargo Technician,Zombie,Derek Muggings,Derek Muggings,90,33,3,00:45,0,Brock Laborde
6780,49971,Unknown (as Curly Mens),/mob/living/carbon/human,Geneticist,Zombie,Curly Mens,Curly Mens,124,168,2,00:46,0,Curly Mens
6781,49971,Unknown (as Arseniy Stewart),/mob/living/carbon/human,Head of Security,Zombie,Arseniy Stewart,Arseniy Stewart,128,144,2,00:46,0,Robodebilius
6782,49971,Unknown (as Bob Holdeman),/mob/living/carbon/human,Recycler,Zombie,Bob Holdeman,Bob Holdeman,35,147,2,00:46,0,Arseniy Stewart
6783,49971,Unknown (as Liam O'Shea),/mob/living/carbon/human,Chief Engineer,Zombie,Liam O'Shea,Liam O'Shea,54,156,2,00:46,0,Curly Mens
6784,49971,Unknown,/mob/living/carbon/human,Captain,Zombie,Titana Katon,Titana Katon,122,49,2,00:46,0,Tate Benford
6785,49971,Unknown (as Kar'drzi Morshar),/mob/living/carbon/human,Roboticist,Zombie,Kar'drzi Morshar,Kar'drzi Morshar,61,50,6,00:47,0,Kar'drzi Morshar
6786,49971,Patches,/mob/living/carbon/human,Clown,Zombie,Patches,Patches,89,114,2,00:47,0,Patches
6787,49971,Unknown (as Curly Mens),/mob/living/carbon/human,Geneticist,Zombie,Curly Mens,Curly Mens,118,154,2,00:47,0,Curly Mens
6788,49971,Zikkykikati,/mob/living/carbon/human,Medical Doctor,"",Zikkykikati,Zikkykikati,149,104,2,00:48,0,Miya Vader
6789,49971,Unknown (as Loo Nash),/mob/living/carbon/human,Scientist,Zombie,Loo Nash,Loo Nash,220,55,3,00:48,0,Alisa Don
6790,49971,Unknown (as Ingvar Erikson),/mob/living/carbon/human,Xenoarchaeologist,Zombie,Ingvar Erikson,Ingvar Erikson,80,105,2,00:49,0,Ingvar Erikson
6791,49971,Unknown (as Derek Muggings),/mob/living/carbon/human,Cargo Technician,Zombie,Derek Muggings,Derek Muggings,126,227,5,00:49,0,Brock Laborde
6792,49971,Unknown (as Curly Mens),/mob/living/carbon/human,Geneticist,Zombie,Curly Mens,Curly Mens,118,154,2,00:49,0,Curly Mens
6793,49971,Unknown (as Bob Holdeman),/mob/living/carbon/human,Recycler,Zombie,Bob Holdeman,Bob Holdeman,35,147,2,00:49,0,Arseniy Stewart
6794,49971,Unknown (as Kar'drzi Morshar),/mob/living/carbon/human,Roboticist,Zombie,Kar'drzi Morshar,Kar'drzi Morshar,61,50,6,00:50,0,Kar'drzi Morshar
6795,49971,Unknown,/mob/living/carbon/human,Captain,Zombie,Titana Katon,Titana Katon,122,49,2,00:50,0,Tate Benford
6796,49971,Unknown (as Liam O'Shea),/mob/living/carbon/human,Chief Engineer,Zombie,Liam O'Shea,Liam O'Shea,54,156,2,00:50,0,Curly Mens
6797,49971,Central Command,/mob/living/carbon/human,default,"",unknown,unknown,112,148,2,00:50,0,Arleen Morris
6798,49971,Patches,/mob/living/carbon/human,Clown,Zombie,Patches,Patches,89,114,2,00:50,0,Patches
6799,49971,Arleen Morris,/mob/living/carbon/human,Station Engineer,Zombie,Arleen Morris,Arleen Morris,95,159,2,00:51,0,Arleen Morris
6800,49971,Unknown (as Loo Nash),/mob/living/carbon/human,Scientist,Zombie,Loo Nash,Loo Nash,219,166,3,00:52,0,Alisa Don
6801,49971,Unknown (as Ingvar Erikson),/mob/living/carbon/human,Xenoarchaeologist,Zombie,Ingvar Erikson,Ingvar Erikson,80,105,2,00:52,0,Ingvar Erikson
6802,49971,Unknown (as Curly Mens),/mob/living/carbon/human,Geneticist,Zombie,Curly Mens,Curly Mens,102,175,2,00:52,0,Curly Mens
6803,49971,Unknown (as Curly Mens),/mob/living/carbon/human,Geneticist,Zombie,Curly Mens,Curly Mens,102,175,2,00:52,0,Curly Mens
6804,49971,Unknown (as Derek Muggings),/mob/living/carbon/human,Cargo Technician,Zombie,Derek Muggings,Derek Muggings,158,220,6,00:52,0,Brock Laborde
6805,49971,Unknown (as Bob Holdeman),/mob/living/carbon/human,Recycler,Zombie,Bob Holdeman,Bob Holdeman,35,147,2,00:53,0,Arseniy Stewart
6806,49971,Unknown (as Kar'drzi Morshar),/mob/living/carbon/human,Roboticist,Zombie,Kar'drzi Morshar,Kar'drzi Morshar,61,50,6,00:53,0,Kar'drzi Morshar
6807,49971,Unknown,/mob/living/carbon/human,Captain,Zombie,Titana Katon,Titana Katon,141,117,5,00:53,0,Tate Benford
6808,49971,Unknown (as Liam O'Shea),/mob/living/carbon/human,Chief Engineer,Zombie,Liam O'Shea,Liam O'Shea,49,136,2,00:53,0,Curly Mens
6809,49971,Central Command,/mob/living/carbon/human,default,Zombie,unknown,unknown,86,140,2,00:53,0,Liam O'Shea
6810,49971,Patches,/mob/living/carbon/human,Clown,Zombie,Patches,Patches,89,114,2,00:54,0,Patches
6811,49971,Unknown (as Central Command),/mob/living/carbon/human,default,Zombie,unknown,unknown,89,141,2,00:54,0,Liam O'Shea
6812,49971,Unknown (as Loo Nash),/mob/living/carbon/human,Scientist,Zombie,Loo Nash,Loo Nash,227,99,3,00:55,0,Alisa Don
6813,49971,Unknown (as Ingvar Erikson),/mob/living/carbon/human,Xenoarchaeologist,Zombie,Ingvar Erikson,Ingvar Erikson,80,105,2,00:55,0,Ingvar Erikson
6814,49971,Unknown (as Derek Muggings),/mob/living/carbon/human,Cargo Technician,Zombie,Derek Muggings,Derek Muggings,124,220,6,00:56,0,Brock Laborde
6815,49971,Arleen Morris,/mob/living/carbon/human,Station Engineer,Zombie,Arleen Morris,Arleen Morris,134,165,2,00:56,0,Arleen Morris
6816,49971,Unknown (as Bob Holdeman),/mob/living/carbon/human,Recycler,Zombie,Bob Holdeman,Bob Holdeman,35,147,2,00:56,0,Arseniy Stewart
6817,49971,Unknown (as Kar'drzi Morshar),/mob/living/carbon/human,Roboticist,Zombie,Kar'drzi Morshar,Kar'drzi Morshar,61,50,6,00:57,0,Kar'drzi Morshar
6818,49971,Unknown,/mob/living/carbon/human,Captain,Zombie,Titana Katon,Titana Katon,55,182,6,00:57,0,Tate Benford
6821,49971,Unknown (as Ingvar Erikson),/mob/living/carbon/human,Xenoarchaeologist,Zombie,Ingvar Erikson,Ingvar Erikson,80,105,2,00:59,0,Ingvar Erikson
6822,49971,Unknown (as Derek Muggings),/mob/living/carbon/human,Cargo Technician,Zombie,Derek Muggings,Derek Muggings,124,220,6,00:59,0,Brock Laborde
6823,49971,Unknown (as Bob Holdeman),/mob/living/carbon/human,Recycler,Zombie,Bob Holdeman,Bob Holdeman,35,147,2,00:59,0,Arseniy Stewart
6824,49971,Adam Harrison,/mob/living/carbon/human,Shaft Miner,"",Adam Harrison,Adam Harrison,46,151,2,01:00,0,Liam O'Shea
6825,49971,Unknown (as Kar'drzi Morshar),/mob/living/carbon/human,Roboticist,Zombie,Kar'drzi Morshar,Kar'drzi Morshar,61,50,6,01:00,0,Kar'drzi Morshar
6826,49971,Unknown,/mob/living/carbon/human,Captain,Zombie,Titana Katon,Titana Katon,55,182,6,01:00,0,Tate Benford
6827,49971,Arleen Morris,/mob/living/carbon/human,Station Engineer,Zombie,Arleen Morris,Arleen Morris,48,161,2,01:00,0,Arleen Morris
6828,49971,Unknown (as Arleen Morris),/mob/living/carbon/human,Station Engineer,Zombie,Arleen Morris,Arleen Morris,48,161,2,01:00,0,Medical Robot-669
6829,49971,Unknown (as Liam O'Shea),/mob/living/carbon/human,Chief Engineer,Zombie,Liam O'Shea,Liam O'Shea,49,152,2,01:00,0,Adam Harrison
6830,49971,Randy Best,/mob/living/carbon/human,Xenoarchaeologist,Zombie,Randy Best,Randy Best,70,125,2,01:01,0,Darren Gregory
